election_round,election_label,election_date,province,municipality,municipality_key,electorate,votes,invalid_votes,abstentions,turnout_rate
8,제8회 전국동시지방선거,2022-06-01,인천광역시,미추홀구,인천광역시 미추홀구,358612,160328,2061,198284,44.71
8,제8회 전국동시지방선거,2022-06-01,인천광역시,부평구,인천광역시 부평구,426463,202623,2279,223840,47.51
8,제8회 전국동시지방선거,2022-06-01,인천광역시,서구,인천광역시 서구,472254,218379,2477,253875,46.24
8,제8회 전국동시지방선거,2022-06-01,인천광역시,연수구,인천광역시 연수구,317883,164269,1327,153614,51.68
8,제8회 전국동시지방선거,2022-06-01,인천광역시,옹진군,인천광역시 옹진군,18895,12693,522,6202,67.18
8,제8회 전국동시지방선거,2022-06-01,인천광역시,중구,인천광역시 중구,124974,57362,837,67612,45.9
8,제8회 전국동시지방선거,2022-06-01,전라남도,강진군,전라남도 강진군,30148,21942,1101,8206,72.78
8,제8회 전국동시지방선거,2022-06-01,전라남도,고흥군,전라남도 고흥군,57371,44658,3168,12713,77.84
8,제8회 전국동시지방선거,2022-06-01,전라남도,곡성군,전라남도 곡성군,25196,18643,1010,6553,73.99
8,제8회 전국동시지방선거,2022-06-01,전라남도,광양시,전라남도 광양시,126604,69108,1823,57496,54.59
8,제8회 전국동시지방선거,2022-06-01,전라남도,구례군,전라남도 구례군,22848,17417,877,5431,76.23
8,제8회 전국동시지방선거,2022-06-01,전라남도,나주시,전라남도 나주시,98951,53036,2097,45915,53.6
8,제8회 전국동시지방선거,2022-06-01,전라남도,담양군,전라남도 담양군,41720,26611,997,15109,63.78
8,제8회 전국동시지방선거,2022-06-01,전라남도,목포시,전라남도 목포시,183412,96968,3026,86444,52.87
8,제8회 전국동시지방선거,2022-06-01,전라남도,무안군,전라남도 무안군,74895,41327,1745,33568,55.18
8,제8회 전국동시지방선거,2022-06-01,전라남도,보성군,전라남도 보성군,35731,23549,1075,12182,65.91
8,제8회 전국동시지방선거,2022-06-01,전라남도,순천시,전라남도 순천시,235432,128163,2833,107269,54.44
8,제8회 전국동시지방선거,2022-06-01,전라남도,신안군,전라남도 신안군,35246,26407,1596,8839,74.92
8,제8회 전국동시지방선거,2022-06-01,전라남도,여수시,전라남도 여수시,236881,109135,2359,127746,46.07
8,제8회 전국동시지방선거,2022-06-01,전라남도,영광군,전라남도 영광군,45299,31817,1868,13482,70.24
8,제8회 전국동시지방선거,2022-06-01,전라남도,영암군,전라남도 영암군,46851,28690,1322,18161,61.24
8,제8회 전국동시지방선거,2022-06-01,전라남도,완도군,전라남도 완도군,42697,29801,1322,12896,69.8
8,제8회 전국동시지방선거,2022-06-01,전라남도,장성군,전라남도 장성군,38470,26499,1403,11971,68.88
8,제8회 전국동시지방선거,2022-06-01,전라남도,장흥군,전라남도 장흥군,32510,23257,1129,9253,71.54
8,제8회 전국동시지방선거,2022-06-01,전라남도,진도군,전라남도 진도군,26748,20416,1075,6332,76.33
8,제8회 전국동시지방선거,2022-06-01,전라남도,함평군,전라남도 함평군,28381,18226,875,10155,64.22
8,제8회 전국동시지방선거,2022-06-01,전라남도,해남군,전라남도 해남군,59423,35245,1462,24178,59.31
8,제8회 전국동시지방선거,2022-06-01,전라남도,화순군,전라남도 화순군,55284,32432,1395,22852,58.66
8,제8회 전국동시지방선거,2022-06-01,전라북도,고창군,전라북도 고창군,47581,34662,1916,12919,72.85
8,제8회 전국동시지방선거,2022-06-01,전라북도,군산시,전라북도 군산시,224926,87125,2013,137801,38.73
8,제8회 전국동시지방선거,2022-06-01,전라북도,김제시,전라북도 김제시,72358,42668,1789,29690,58.97
8,제8회 전국동시지방선거,2022-06-01,전라북도,남원시,전라북도 남원시,69007,44516,1993,24491,64.51
8,제8회 전국동시지방선거,2022-06-01,전라북도,무주군,전라북도 무주군,21279,16268,916,5011,76.45
8,제8회 전국동시지방선거,2022-06-01,전라북도,부안군,전라북도 부안군,45614,27492,1178,18122,60.27
8,제8회 전국동시지방선거,2022-06-01,전라북도,순창군,전라북도 순창군,23898,18594,1099,5304,77.81
8,제8회 전국동시지방선거,2022-06-01,전라북도,완주군,전라북도 완주군,78284,41408,1691,36876,52.89
8,제8회 전국동시지방선거,2022-06-01,전라북도,익산시,전라북도 익산시,239077,107245,3429,131832,44.86
8,제8회 전국동시지방선거,2022-06-01,전라북도,임실군,전라북도 임실군,24346,17636,923,6710,72.44
8,제8회 전국동시지방선거,2022-06-01,전라북도,장수군,전라북도 장수군,19380,14590,767,4790,75.28
8,제8회 전국동시지방선거,2022-06-01,전라북도,전주시덕진구,전라북도 전주시덕진구,238934,96938,1820,141996,40.57
8,제8회 전국동시지방선거,2022-06-01,전라북도,전주시완산구,전라북도 전주시완산구,311508,125313,2427,186195,40.23
8,제8회 전국동시지방선거,2022-06-01,전라북도,정읍시,전라북도 정읍시,93307,54283,2297,39024,58.18
8,제8회 전국동시지방선거,2022-06-01,전라북도,진안군,전라북도 진안군,22634,16616,758,6018,73.41
8,제8회 전국동시지방선거,2022-06-01,제주특별자치도,서귀포시,제주특별자치도 서귀포시,155974,83720,1498,72254,53.68
8,제8회 전국동시지방선거,2022-06-01,제주특별자치도,제주시,제주특별자치도 제주시,409110,216419,2851,192691,52.9
8,제8회 전국동시지방선거,2022-06-01,충청남도,계룡시,충청남도 계룡시,34875,19307,423,15568,55.36
8,제8회 전국동시지방선거,2022-06-01,충청남도,공주시,충청남도 공주시,91847,51461,1596,40386,56.03
8,제8회 전국동시지방선거,2022-06-01,충청남도,금산군,충청남도 금산군,44747,28678,1313,16069,64.09
8,제8회 전국동시지방선거,2022-06-01,충청남도,논산시,충청남도 논산시,99942,53814,2070,46128,53.85
8,제8회 전국동시지방선거,2022-06-01,충청남도,당진시,충청남도 당진시,140008,64876,1843,75132,46.34
8,제8회 전국동시지방선거,2022-06-01,충청남도,보령시,충청남도 보령시,86264,52539,1834,33725,60.9
8,제8회 전국동시지방선거,2022-06-01,충청남도,부여군,충청남도 부여군,57322,36436,2100,20886,63.56
8,제8회 전국동시지방선거,2022-06-01,충청남도,서산시,충청남도 서산시,148744,72245,2531,76499,48.57
8,제8회 전국동시지방선거,2022-06-01,충청남도,서천군,충청남도 서천군,45864,29281,1508,16583,63.84
8,제8회 전국동시지방선거,2022-06-01,충청남도,아산시,충청남도 아산시,268765,119352,2770,149413,44.41
8,제8회 전국동시지방선거,2022-06-01,충청남도,예산군,충청남도 예산군,69069,38765,1440,30304,56.13
8,제8회 전국동시지방선거,2022-06-01,충청남도,천안시동남구,충청남도 천안시동남구,257709,109108,2113,148601,42.34
8,제8회 전국동시지방선거,2022-06-01,충청남도,천안시서북구,충청남도 천안시서북구,290313,122388,2286,167925,42.16
8,제8회 전국동시지방선거,2022-06-01,충청남도,청양군,충청남도 청양군,27932,19683,1199,8249,70.47
8,제8회 전국동시지방선거,2022-06-01,충청남도,태안군,충청남도 태안군,55435,34715,2008,20720,62.62
8,제8회 전국동시지방선거,2022-06-01,충청남도,홍성군,충청남도 홍성군,84260,45721,1369,38539,54.26
8,제8회 전국동시지방선거,2022-06-01,충청북도,괴산군,충청북도 괴산군,34674,23720,776,10954,68.41
8,제8회 전국동시지방선거,2022-06-01,충청북도,단양군,충청북도 단양군,25692,17427,413,8265,67.83
8,제8회 전국동시지방선거,2022-06-01,충청북도,보은군,충청북도 보은군,28963,19543,652,9420,67.48
8,제8회 전국동시지방선거,2022-06-01,충청북도,영동군,충청북도 영동군,41123,27150,829,13973,66.02
8,제8회 전국동시지방선거,2022-06-01,충청북도,옥천군,충청북도 옥천군,44686,28846,895,15840,64.55
8,제8회 전국동시지방선거,2022-06-01,충청북도,음성군,충청북도 음성군,81419,40618,914,40801,49.89
8,제8회 전국동시지방선거,2022-06-01,충청북도,제천시,충청북도 제천시,115563,62806,1054,52757,54.35
8,제8회 전국동시지방선거,2022-06-01,충청북도,증평군,충청북도 증평군,31366,17040,344,14326,54.33
8,제8회 전국동시지방선거,2022-06-01,충청북도,진천군,충청북도 진천군,71725,34552,799,37173,48.17
8,제8회 전국동시지방선거,2022-06-01,충청북도,청주시상당구,충청북도 청주시상당구,163058,79612,1004,83446,48.82
8,제8회 전국동시지방선거,2022-06-01,충청북도,청주시서원구,충청북도 청주시서원구,165453,80317,972,85136,48.54
8,제8회 전국동시지방선거,2022-06-01,충청북도,청주시청원구,충청북도 청주시청원구,160395,72662,998,87733,45.3
8,제8회 전국동시지방선거,2022-06-01,충청북도,청주시흥덕구,충청북도 청주시흥덕구,223618,98308,1194,125310,43.96
8,제8회 전국동시지방선거,2022-06-01,충청북도,충주시,충청북도 충주시,181044,89723,1797,91321,49.56
